Rank,Puzzles,Solutions
2459,3 3 4 9 9 11,(3-(3*(4+(9-(9+11)))))
2460,3 5 8 9 11 11,(3+(5+(8+(9-(11/11)))))
2461,3 6 7 8 9 10,(3*((7+(8+(9-10)))-6))
2462,3 3 3 3 6 8,((3*(3-(3*(6-8))))-3)
2463,5 5 7 7 7 7,(5+(5-(7-(7+(7+7)))))
2464,4 4 5 6 6 8,(((5*(6+(6+8)))-4)/4)
2465,5 6 8 9 9 9,(((8+(9+(9+9)))-6)-5)
2466,3 3 6 9 11 11,(3-(3*(6+(9-(11+11)))))
2467,4 4 4 5 6 7,(4*(4-((5-(6+7))/4)))
2468,4 4 6 11 11 11,(4-(4*(6+(11-(11+11)))))
2469,3 5 7 7 7 7,(3*(5+((7+(7+7))/7)))
2470,3 8 8 9 11 11,(3*(8*((9+(11-11))-8)))
2471,4 4 6 6 7 11,(4*(4-((6-(7+11))/6)))
2472,3 4 5 7 9 10,(((5+(7+(9+10)))-4)-3)
2473,4 4 5 9 9 11,(4-(4+(5-(9+(9+11)))))
2474,6 6 6 6 9 11,(6*((6+(6+(9-11)))-6))
2475,4 4 4 5 7 8,((4+(4+(5+(7+8))))-4)
2476,4 4 4 6 6 11,((4+(4*(6+(6+11))))/4)
2477,3 3 3 5 10 11,(3+(3*(3+(5+(10-11)))))
2478,4 4 4 8 10 11,(4-(4*(4-(8-(10-11)))))
2479,5 5 5 5 5 11,(5*(5+((5+(5-11))/5)))
2480,6 6 7 9 9 11,(((7+(9+(9+11)))-6)-6)
2481,3 3 3 4 6 10,((3*(((6+10)-4)-3))-3)
2482,3 6 6 8 9 11,(3*(6-((8-(9+11))/6)))
2483,6 7 7 7 10 11,(6-(7*(7+((10/7)-11))))
2484,6 9 9 11 11 11,(6-(9*(9+(11-(11+11)))))
2485,5 7 7 7 8 9,((7*(7+((8/7)+9)))/5)
2486,5 10 11 11 11 11,(5+(10+(11-((11+11)/11))))
2487,3 4 5 6 6 8,(3-(4-(5+(6+(6+8)))))
2488,5 7 9 9 9 10,(5+(7+(((9+9)/9)+10)))
2489,3 3 4 4 4 5,((3*((4+(4+5))-4))-3)
2490,4 7 9 9 10 11,((7-(9-(9+(10+11))))-4)
2491,3 3 4 4 7 10,((3*(((7+10)-4)-4))-3)
2492,5 5 6 7 10 11,(((6+(7+(10+11)))-5)-5)
2493,3 7 8 8 9 11,((7-(8-(8+(9+11))))-3)
2494,3 3 8 8 8 9,(3/(((8+(8+9))/8)-3))
2495,3 3 5 5 5 8,(3+(3*(5+(5+(5-8)))))
2496,5 6 6 7 8 11,((6*((7+(8+11))-6))/5)
2497,4 5 5 5 6 7,((5+(5+(5+(6+7))))-4)
2498,3 3 4 4 8 11,(3*((((8+11)-4)-4)-3))
2499,5 6 7 7 9 10,((((7*(9+10))-7)-6)/5)
2500,3 5 6 10 10 11,(3*(5-(6-(10+(10-11)))))
2501,3 5 7 8 8 9,(((7+(8+(8+9)))-5)-3)
2502,4 5 7 8 8 11,(4-(5*(7+(8-(8+11)))))
2503,9 9 9 10 10 11,(((9+9)*((10/10)+11))/9)
2504,3 3 3 6 7 7,(3*(3-(3+(6-(7+7)))))
2505,4 10 10 11 11 11,(4+(10+(10+(11*(11-11)))))
2506,6 6 8 8 8 11,(6-(6*(8+(8-(8+11)))))
2507,7 8 10 11 11 11,((8-(10-(11+(11+11))))-7)
2508,4 4 4 4 11 11,((4+(4+(4*(11+11))))/4)
2509,4 5 5 5 7 8,(4-(5-(5+(5+(7+8)))))
2510,3 3 5 7 8 11,(3-(3*(5+(7-(8+11)))))
2511,4 9 9 9 9 9,(4*(9-((9+(9+9))/9)))
2512,4 5 5 6 6 11,(4+(5*(5-(6+(6-11)))))
2513,4 7 8 9 9 9,(((8+(9+(9+9)))-7)-4)
2514,3 4 4 5 10 11,(3*(4-((5-(10+11))/4)))
2515,3 4 4 6 6 9,(3-(4-(4+(6+(6+9)))))
2516,3 4 6 8 9 10,(3+(4+(6-(8-(9+10)))))
2517,3 8 11 11 11 11,(3*(8+(11+(11-(11+11)))))
2518,4 4 4 4 4 8,(4*(4-((4-(4+8))/4)))
2519,5 9 9 11 11 11,((9+(9-(11-(11+11))))-5)
2520,3 5 6 10 11 11,(3-(5+(6-(10+(11+11)))))
2521,4 5 5 7 10 11,(((5+(7+(10+11)))-5)-4)
2522,4 6 6 7 10 11,(((6+(7+(10+11)))-6)-4)
2523,6 6 7 7 8 8,(6*(6+(7+(7-(8+8)))))
2524,5 5 7 8 8 10,(5+((7+(8+(8*10)))/5))
2525,3 5 8 10 10 10,((5-(8-(10+(10+10))))-3)
2526,5 7 7 8 10 11,(((7+(8+(10+11)))-7)-5)
2527,3 4 4 4 4 4,(3*(4*(4*(4/(4+4)))))
2528,4 4 7 10 10 11,(4-(4+(7-(10+(10+11)))))
2529,3 3 9 9 9 11,(3+((9*(9+(9-11)))/3))
2530,3 6 6 6 8 9,((6-(6*(6-(8+9))))/3)
2531,6 6 6 6 11 11,(6*((((11+11)-6)-6)-6))
2532,6 6 6 7 7 9,((6+(6*(7+(7+9))))/6)
2533,7 7 7 7 7 7,(((7*(7*7))-7)/(7+7))
2534,8 9 9 10 11 11,(((9+(10+(11+11)))-9)-8)
2535,5 5 7 8 9 11,(5*((5+7)*(8/(9+11))))
2536,4 6 7 7 11 11,(4/(6/(7+(7+(11+11)))))
2537,5 8 9 10 11 11,((8+(9-(10-(11+11))))-5)
2538,3 3 6 6 7 11,(((6+(6+(7+11)))-3)-3)
2539,3 3 7 10 11 11,(3*(3-(7+(10-(11+11)))))
2540,7 7 7 9 10 11,(((7+7)*((10+11)-9))/7)
2541,3 7 7 8 10 10,(3*((7+(8+(10-10)))-7))
2542,5 8 8 8 9 11,(5-((8-(8*(9+11)))/8))
2543,7 9 11 11 11 11,((9-(11-(11+(11+11))))-7)
2544,3 4 6 9 9 11,((4-(6-(9+(9+11))))-3)
2545,4 4 9 9 9 11,(4*(4-(9+(9-(9+11)))))
2546,7 9 9 9 11 11,(((9+(9+(11+11)))-9)-7)
2547,4 4 8 8 9 10,(4+(4+(8-(8*(9-10)))))
2548,6 7 8 9 9 9,(6/(7+(((9+9)/8)-9)))
2549,4 4 4 5 5 9,(4-(4*(4+(5-(5+9)))))
2550,3 4 5 6 9 9,(3+(4+(5-(6-(9+9)))))
2551,6 8 8 8 8 8,(6/(8/(8+(8+(8+8)))))
2552,3 5 9 9 9 10,(3*((9-(9/5))/(9/10)))
2553,3 3 3 5 5 7,(3+((3+(5*(5+7)))/3))
2554,3 5 5 8 8 9,(3*(5-(5+(8*(8-9)))))
2555,3 3 3 4 9 10,((3+(3*(4+(9+10))))/3)
2556,3 6 6 7 8 10,((6-(6*(7-(8+10))))/3)
2557,4 4 5 6 6 11,(4+(4+(5-(6-(6+11)))))
2558,4 4 4 5 6 10,((4*(((6+10)-5)-4))-4)
2559,3 3 7 9 9 10,(3-((7*(9*(9-10)))/3))
2560,3 3 4 5 6 9,((3+(4+(5+(6+9))))-3)
2561,6 6 7 8 9 10,(6*(6+(7-(8-(9-10)))))
2562,3 3 5 5 7 7,((3+(5+(5+(7+7))))-3)
2563,3 3 3 5 6 8,((3*(3*(5+(6-8))))-3)
2564,3 3 3 4 10 11,(((3*(4+(10+11)))-3)/3)
2565,3 6 6 7 9 11,(((6+(7+(9+11)))-6)-3)
2566,6 6 6 8 8 10,(((6+(8*(8+10)))-6)/6)
2567,4 4 7 8 8 8,(4+(4*(7-((8+8)/8))))
2568,3 3 6 11 11 11,(3*(3-(6+(11-(11+11)))))
2569,4 6 8 9 9 10,(4/(6/(8+(9+(9+10)))))
2570,3 5 6 9 9 11,(3*((6+(9+(9-11)))-5))
2571,5 7 7 7 7 11,(5+((7+(7*(7+11)))/7))
2572,3 3 5 5 8 8,((((5*(8+8))-5)-3)/3)
2573,4 5 5 6 8 11,(4/(5/(5+(6+(8+11)))))
2574,5 9 10 10 11 11,((9+(10+(10+(11-11))))-5)
2575,3 8 8 11 11 11,((8+(8-(11-(11+11))))-3)
2576,4 6 9 9 10 11,(4+(6/(9/(9+(10+11)))))
2577,4 7 10 10 10 10,(4*(7+(10/(10-(10+10)))))
2578,5 5 5 6 9 9,(5*(5-((6/5)-(9/9))))
2579,7 7 8 8 9 10,(7+(7+(((8-8)*9)+10)))
2580,5 6 6 7 11 11,(((6+(7+(11+11)))-6)-5)
2581,6 6 6 8 9 11,(6*(6+((8-(9+11))/6)))
2582,3 3 4 4 11 11,(((4+(4+(11+11)))-3)-3)
2583,3 3 3 7 9 11,(((3+(7+(9+11)))-3)-3)
2584,5 5 6 6 10 10,(((((10-6)*10)-6)-5)-5)
2585,4 7 8 8 8 9,(4*(7+(8+(8-(8+9)))))
2586,3 4 4 6 9 10,(3+(4+(4-(6-(9+10)))))
2587,6 6 8 8 11 11,(6*(6-((8/8)+(11/11))))
2588,5 6 8 8 9 9,(5*(6*(8/((9+9)-8))))
2589,4 10 10 10 10 10,(4+(10+(10+(10*(10-10)))))
2590,6 8 8 9 9 11,(6+(8-(8+(9*(9-11)))))
2591,3 3 5 7 11 11,(3-(3+(5-(7+(11+11)))))
2592,3 3 3 6 6 10,(3-(3*(3+(6-(6+10)))))
2593,7 8 10 10 10 10,(7+(8-((10-(10*10))/10)))
2594,3 3 4 4 4 8,(3+(3*(4+((4+8)/4))))
2595,6 7 8 10 10 11,((7-(8-(10+(10+11))))-6)
2596,9 9 9 9 10 10,(9+((9/((9+9)/10))+10))
2597,4 4 4 10 10 10,(4*(4+(4*(10/(10+10)))))
2598,3 3 5 8 8 9,(((5+(8+(8+9)))-3)-3)
2599,3 3 8 9 11 11,(3*(3-(8+(9-(11+11)))))
2600,3 3 5 6 8 10,(3-(3*(5+(6-(8+10)))))
2601,4 4 4 4 7 8,((4*(((7+8)-4)-4))-4)
2602,5 5 5 9 9 10,(5+(5+(5-(9*(9-10)))))
2603,5 5 6 9 9 11,((5+(6-(9*(9-11))))-5)
2604,7 8 10 10 11 11,((8*(10+(10+(11/11))))/7)
2605,6 8 9 10 10 11,((8-(9-(10+(10+11))))-6)
2606,4 5 5 5 6 10,(4+(5*(5-(5+(6-10)))))
2607,3 4 7 8 9 9,(3+(4+(7-(8-(9+9)))))
2608,3 4 4 5 6 8,((4+(4+(5+(6+8))))-3)
2609,3 3 5 6 9 11,((3*(((9+11)-6)-5))-3)
2610,3 3 3 6 7 10,((3+(3*(6+(7+10))))/3)
2611,3 4 8 8 9 11,(3*(4-(8+(8-(9+11)))))
2612,3 4 5 5 7 9,(3*(4*(5-(5+(7-9)))))
2613,7 7 7 8 9 11,(((7+7)*((9+11)-8))/7)
2614,3 3 4 6 8 11,((3*(((8+11)-6)-4))-3)
2615,4 4 7 9 9 10,(4*(4-(7+(9*(9-10)))))
2616,5 6 7 9 9 10,(((7+(9+(9+10)))-6)-5)
2617,4 4 6 9 9 9,(4*(4/(6/((9+9)-9))))
2618,6 6 9 9 9 11,(6*(6+(9+(9-(9+11)))))
2619,8 8 8 10 10 10,(8-(8*(8+(10-(10+10)))))
2620,8 10 10 10 11 11,(((10+(10+(11+11)))-10)-8)
2621,5 6 8 9 10 11,((6*(8-(9-(10+11))))/5)
2622,3 3 3 3 4 4,((3*(3*(3+(4-4))))-3)
2623,3 4 4 7 9 11,(((4+(7+(9+11)))-4)-3)
2624,3 3 6 6 10 11,((3*(((10+11)-6)-6))-3)
2625,4 4 7 9 10 11,(4-(4*(7+(9-(10+11)))))
2626,6 6 6 6 7 8,(6-(6*(6+(6-(7+8)))))
2627,8 8 8 10 11 11,(((8+(10+(11+11)))-8)-8)
2628,3 6 6 6 7 11,(3*(6-((6-(7+11))/6)))
2629,5 5 7 7 9 10,(5+(5+(7-(7*(9-10)))))
2630,3 4 5 5 8 9,(3+(4-(5-(5+(8+9)))))
2631,3 5 5 6 11 11,((5-((5-6)*(11+11)))-3)
2632,4 6 7 7 7 8,(4*(6*(((7+8)-7)-7)))
2633,3 5 7 7 8 8,(3+(5-(7-(7+(8+8)))))
2634,3 5 5 7 7 9,(3*(5-(5+((7/7)-9))))
2635,3 3 3 11 11 11,((((11+(11+11))-3)-3)-3)
2636,4 4 5 6 8 10,((4*(((8+10)-6)-5))-4)
2637,4 5 5 10 10 10,(4-(5+(5-(10+(10+10)))))
2638,5 6 8 9 11 11,((6-(8-(9+(11+11))))-5)
2639,4 8 9 10 10 11,(4*(8+(9+(10-(10+11)))))
2640,4 6 6 9 10 11,(4/(6/(6+(9+(10+11)))))
2641,4 4 6 6 6 8,(4*(4-(6+(6-(6+8)))))
2642,3 5 7 7 9 9,(((7+(7+(9+9)))-5)-3)
2643,6 9 9 9 10 10,(6-(9*(9+(9-(10+10)))))
2644,3 3 3 4 4 6,(3*(((4+(4+6))-3)-3))
2645,3 6 6 8 8 9,(3+(6+(6-(8-(8+9)))))
2646,5 5 5 7 7 7,(5+(5-((5*7)-(7*7))))
2647,4 4 4 5 9 10,(4*((((9+10)-5)-4)-4))
2648,8 8 9 9 9 10,(8*(((9+(9*10))/9)-8))
2649,3 3 7 8 8 8,((3*(7+((8+8)/8)))-3)
2650,3 4 5 6 8 11,((4*(5-(6-(8+11))))/3)
2651,3 3 3 4 5 7,(3*(3-(3+(4-(5+7)))))
2652,4 6 7 9 11 11,((6*(7+(9+(11-11))))/4)
2653,5 5 5 7 8 8,((5+(5*(7+(8+8))))/5)
2654,3 4 6 6 6 9,(3-((6-(6*(6+9)))/4))
2655,6 6 8 9 9 9,(6*((8+((9+9)/9))-6))
2656,3 3 10 11 11 11,(3*(3+(10*(11/(11+11)))))
2657,5 7 7 7 10 11,(5-(7+(7+((7-10)*11))))
2658,5 6 7 7 7 7,(((((7*7)-7)-7)-6)-5)
2659,3 3 4 5 5 11,(3-(3*(4+(5-(5+11)))))
2660,4 6 7 8 8 11,(((7+(8+(8+11)))-6)-4)
2661,3 3 3 5 5 10,(3-(3*(3+(5-(5+10)))))
2662,3 5 7 8 9 11,(3*((7+(8+(9-11)))-5))
2663,4 6 8 8 9 9,(((8+(8+(9+9)))-6)-4)
2664,3 5 6 8 9 10,(3*((6+(8+(9-10)))-5))
2665,3 7 8 8 8 8,(3+(7/(8/(8+(8+8)))))
2666,3 4 10 10 10 10,(3*((10+((10+10)/10))-4))
2667,4 5 5 5 8 10,(4+(5+(5*(5+(8-10)))))
2668,3 3 8 8 10 11,(3*(3-(8+(8-(10+11)))))
2669,3 3 5 5 7 10,(3-(3*(5+(5-(7+10)))))
2670,3 4 4 11 11 11,(3*(4*(4*(11/(11+11)))))
2671,5 6 6 7 7 8,(5+(6+(6-(7*(7-8)))))
2672,3 3 3 6 9 10,(((3*(6+(9+10)))-3)/3)
2673,4 4 4 9 9 10,(((4+(9+(9+10)))-4)-4)
2674,5 5 6 6 6 7,(5+(5+(((6+6)*7)/6)))
2675,4 7 7 9 10 11,(((7+(9*(10+11)))/7)-4)
2676,4 4 7 8 8 11,(4*(4+(7-(8+(8-11)))))
2677,4 9 9 9 10 10,((9+(9+(9+(10/10))))-4)
2678,5 5 5 8 8 9,(((5*(8+(8+9)))-5)/5)
2679,4 5 5 5 9 10,(4+((5+(5*(9+10)))/5))
2680,4 4 4 4 6 11,(4+(4*(4-(4+(6-11)))))
2681,4 9 9 9 11 11,((9+(9+(9+(11/11))))-4)
2682,5 5 6 8 9 10,(5+(5+(6-(8*(9-10)))))
2683,4 7 8 9 11 11,((7+(8-(9-(11+11))))-4)
2684,4 5 6 6 6 9,(4+(5-(6-(6+(6+9)))))
2685,7 7 11 11 11 11,(7+(7-((11-(11*11))/11)))
2686,4 4 5 5 6 11,((4*(((6+11)-5)-5))-4)
2687,3 8 8 8 8 8,(3*(((8+(8+8))-8)-8))
2688,7 8 8 11 11 11,(7-(8+(8-(11+(11+11)))))
2689,3 4 6 7 7 11,(((6+(7+(7+11)))-4)-3)
2690,3 3 4 6 11 11,(3-(3+(4-(6+(11+11)))))
2691,3 3 3 3 10 10,((3+(3*(3+(10+10))))/3)
2692,3 4 4 4 6 7,((4+(4*(4+(6+7))))/3)
2693,3 6 7 7 9 11,((6*(7+(7+(9-11))))/3)
2694,7 7 7 7 9 10,(7*((((7*9)+10)/7)-7))
2695,3 3 3 3 11 11,(((3*(3+(11+11)))-3)/3)
2696,3 3 3 3 3 7,((3*((3*(7-3))-3))-3)
2697,3 6 6 6 10 11,(((6+(6+(10+11)))-6)-3)
2698,3 5 6 6 7 7,(3-(5-(6+(6+(7+7)))))
2699,3 4 4 8 9 9,(3*((4+(8+(9-9)))-4))
2700,4 5 6 7 7 7,(4+(5-(6-(7+(7+7)))))
2701,6 6 7 7 11 11,(((7+(7+(11+11)))-6)-6)
2702,3 3 8 11 11 11,(3+(3+(8+(11-(11/11)))))
2703,3 5 8 9 9 11,(3*(5-(8+(9-(9+11)))))
2704,7 8 9 9 10 10,(7+(8+(9+(9*(10-10)))))
2705,6 8 9 9 9 11,(((9+(9+(9+11)))-8)-6)
2706,4 5 10 10 10 10,(4-((10*(10-(10+10)))/5))
2707,5 8 8 8 8 8,((8*(8+(8-(8/8))))/5)
2708,6 6 6 6 6 10,(6+(6+(6*(6+(6-10)))))
2709,3 3 6 9 9 11,(3*(3-(6+(9-(9+11)))))
2710,3 5 5 6 7 8,(3-(5-(5+(6+(7+8)))))
2711,4 5 10 10 11 11,(4*(5/(10/((11+11)-10))))
2712,3 8 8 9 9 11,((8+(8-(9-(9+11))))-3)
2713,4 5 6 9 10 10,((5-(6-(9+(10+10))))-4)
2714,6 6 7 10 10 11,(6-(6+(7-(10+(10+11)))))
2715,6 8 8 8 10 11,((8+((8/8)+(10+11)))-6)
2716,3 5 9 9 10 11,(3*(5-(9+(9-(10+11)))))
2717,4 8 10 10 10 10,((8-(10-(10+(10+10))))-4)
2718,3 5 5 10 10 11,(3-(5+(5-(10+(10+11)))))
2719,4 4 5 10 11 11,((4*(((11+11)-10)-5))-4)
2720,4 7 9 10 10 11,(4*(7-(9/(10+(10-11)))))
2721,3 4 5 6 11 11,((4-(5-(6+(11+11))))-3)
2722,3 3 7 9 10 11,(3*(3-(7+(9-(10+11)))))
2723,4 5 6 9 11 11,(4-(5+(6-(9+(11+11)))))
2724,3 5 7 7 8 11,(3*(5+(7-(7+(8-11)))))
2725,3 4 6 6 9 9,((4*((6+(9+9))-6))/3)
2726,3 5 5 8 10 11,(3*(5-(5+(8*(10-11)))))
2727,3 8 9 9 10 11,(3*(8*(9-(9+(10-11)))))
2728,3 6 10 11 11 11,((6+(10-(11-(11+11))))-3)
2729,4 4 6 6 6 11,(4/(4-((6+(6+11))/6)))
2730,3 3 4 5 8 11,(3+(3+(4-(5-(8+11)))))
2731,3 3 5 5 10 11,(3*((((10+11)-5)-5)-3))
2732,3 3 3 5 8 10,((3+(3*(5+(8+10))))/3)
2733,3 3 3 4 4 9,(((3+((4+4)*9))-3)/3)
2734,3 6 8 8 9 11,(3+(6/(8/(8+(9+11)))))
2735,3 6 7 11 11 11,(3+(6*(7*(11/(11+11)))))
2736,3 4 9 11 11 11,(3*(4*(((11+11)-11)-9)))
2737,4 5 5 6 7 8,(4-(5*(5+(6-(7+8)))))
2738,3 3 4 4 5 10,(3-(3*(4+(4-(5+10)))))
2739,5 5 6 7 8 11,((5+(6*(7+(8-11))))-5)
2740,3 5 7 9 9 9,(3+(5+(7-(9-(9+9)))))
2741,3 4 4 6 10 11,(((4+(6+(10+11)))-4)-3)
2742,4 4 7 8 11 11,(4*(4-((8-(11+11))/7)))
2743,3 3 4 4 6 11,((3*(((6+11)-4)-4))-3)
2744,4 7 8 10 10 10,((7*(8*(10/(10+10))))-4)
2745,5 8 8 9 10 10,(((8+(9+(10+10)))-8)-5)
2746,4 4 4 4 9 11,(4*(4+(4-(4+(9-11)))))
2747,3 7 8 8 8 11,(3-(7*(8+(8-(8+11)))))
2748,5 8 8 9 11 11,((8+(8-(9-(11+11))))-5)
2749,4 5 7 10 10 10,((5-(7-(10+(10+10))))-4)
2750,4 4 7 7 8 9,((((7*(8+9))-7)/4)-4)
2751,4 5 5 5 5 7,(4+(5+(5*(5+(5-7)))))
2752,7 8 8 10 10 10,(7-(8-((10*(10+10))/8)))
2753,7 10 10 10 11 11,((10+(10+(10+(11/11))))-7)
2754,3 4 4 5 5 5,(3*(4*(4*(5/(5+5)))))
2755,3 4 7 8 11 11,((4-(7-(8+(11+11))))-3)
2756,3 4 4 5 8 10,(3+(4+(4-(5-(8+10)))))
2757,3 3 8 10 10 11,(3+(3+(8-(10*(10-11)))))
2758,4 5 7 10 11 11,(4-(5+(7-(10+(11+11)))))
2759,3 4 5 5 6 6,(3*(((5+(6+6))-5)-4))
2760,4 6 6 7 7 9,(4*(6*(6-(7+(7-9)))))
2761,3 3 4 9 9 10,(3-(3+(4-(9+(9+10)))))
2762,7 7 7 8 8 8,(7*(8-((8*8)/(7+7))))
2763,7 8 8 10 11 11,(((10+(11+11))-(8/8))-7)
2764,3 6 7 8 9 9,(((7+(8+(9+9)))-6)-3)
2765,3 4 5 5 9 11,(3+(4*(5+(5/(9+11)))))
2766,3 3 3 3 6 7,(3-(3*(3+(3-(6+7)))))
2767,4 5 6 8 9 11,((5*(6-(8/(9+11))))-4)
2768,4 6 10 11 11 11,(4*(6*(((11+11)-11)-10)))
2769,4 6 6 7 8 10,(4-((6-(7*(8+10)))/6))
2770,3 3 4 9 10 11,(3*(3-(4+(9*(10-11)))))
2771,4 5 8 8 11 11,(4*(5+(8/(8+(11-11)))))
2772,3 3 3 3 7 8,((3*(((7+8)-3)-3))-3)
2773,4 4 9 10 10 11,(4*(4-(9+(10-(10+11)))))
2774,4 6 7 7 9 11,(((7+(7+(9+11)))-6)-4)
2775,3 6 6 6 6 8,(3*(((6+(6+8))-6)-6))
2776,4 4 5 9 9 10,(4-(4*(5+(9-(9+10)))))
2777,6 6 6 6 9 10,(((6*(6+(9+10)))-6)/6)
2778,5 9 9 9 10 10,(((9+(9+(10+10)))-9)-5)
2779,4 7 7 11 11 11,((7*(((11+11)-11)-7))-4)
2780,4 4 6 6 8 11,(4/(((6+(8+11))/6)-4))
2781,4 4 4 6 6 10,(((4+(6*(6+10)))-4)/4)
2782,4 10 11 11 11 11,(4+(10-((11-(11*11))/11)))
2783,5 5 8 8 8 11,(((8*((8*8)+11))/5)/5)
2784,5 5 5 5 5 10,(5*(5+(5/(5*(5-10)))))
2785,4 4 4 8 10 10,(((4+(8+(10+10)))-4)-4)
2786,6 6 6 6 10 11,(6+(6+(6-(6*(10-11)))))
2787,3 5 8 8 9 9,(3+(5+(8+(8+(9-9)))))
2788,4 4 5 9 10 10,(4-(4+(5-(9+(10+10)))))
2789,5 7 9 9 9 9,(((9+(9+(9+9)))-7)-5)
2790,3 3 3 5 11 11,(((3+(5+(11+11)))-3)-3)
2791,6 6 7 9 10 11,((6*(((10+11)-9)-7))-6)
2792,3 6 6 8 10 11,(((6*((10+11)-8))-6)/3)
2793,5 5 5 7 9 9,(((5*(7+(9+9)))-5)/5)
2794,5 8 8 8 8 11,(5+(((8*8)+(8*11))/8))
2795,3 4 9 10 10 11,(3*(4*(((10+11)-10)-9)))
2796,4 7 9 9 10 10,(4*(7-(9/(9+(10-10)))))
2797,3 3 7 8 10 10,(3*(3-(7+(8-(10+10)))))
2798,3 3 8 8 8 8,((3/(8/(8+(8*8))))-3)
2799,3 3 5 5 5 7,(3*(3-(5+(5*(5-7)))))
2800,3 3 3 4 7 9,((3*(((7+9)-4)-3))-3)
2801,5 5 5 7 10 10,(((5+(7*(10+10)))/5)-5)
2802,3 4 6 6 8 11,(((6+(6+(8+11)))-4)-3)
2803,4 7 9 9 11 11,((7*(((11+11)-9)-9))-4)
2804,3 3 7 8 11 11,(3-(3*(7+(8-(11+11)))))
2805,3 3 4 4 8 10,(3+(3-(4-(4+(8+10)))))
2806,3 5 10 11 11 11,((5+(10+(11+(11/11))))-3)
2807,5 5 6 7 11 11,(5+(5+(6+(7+(11/11)))))
2808,3 7 8 8 10 11,(3*((8+(8+(10-11)))-7))
2809,5 6 7 7 9 9,(5+(6+(7+(7-(9/9)))))
2810,3 3 8 8 9 9,(3+(3-(8-(8+(9+9)))))
2811,3 3 5 5 6 8,((3+(5+(5+(6+8))))-3)
2812,3 5 7 8 8 8,(((7+(8*(8+8)))/5)-3)
2813,6 8 8 10 10 11,((8*(8-(10*(10-11))))/6)
2814,7 8 8 9 9 11,((8*((9+(9+11))-8))/7)
2815,6 6 8 8 8 10,(6*(6+(8+(8-(8+10)))))
2816,4 5 5 5 7 7,(4-(5*(5+(5-(7+7)))))
2817,3 3 3 7 7 11,(((3*(7+(7+11)))-3)/3)
2818,5 6 7 7 10 10,((6*((7+(10+10))-7))/5)
2819,4 5 5 6 6 10,(4+(5+(5-(6-(6+10)))))
2820,4 5 9 9 11 11,(4-(5*(9+(9-(11+11)))))
2821,3 4 4 6 6 8,(3*(4-(4+(6-(6+8)))))
2822,5 6 6 7 9 10,((6*((7+(9+10))-6))/5)
2823,4 4 4 11 11 11,((4*(((11+11)-11)-4))-4)
2824,6 6 8 8 9 11,(((8+(8+(9+11)))-6)-6)
2825,3 3 5 7 9 11,(3+(3+(5-(7-(9+11)))))
2826,5 5 6 6 8 9,((5+(6-((6-8)*9)))-5)
2827,5 5 5 10 10 11,(5+(5+(5+(10+(10-11)))))
2828,3 9 9 9 9 9,(((9+(9+(9+9)))-9)-3)
2829,4 5 5 6 7 11,(4+(5+(5/(6/(7+11)))))
2830,4 6 9 9 9 11,((6*(9+(9+(9-11))))/4)
2831,6 8 8 10 11 11,(6*(8-((10+(11+11))/8)))
2832,3 4 4 5 11 11,(((4+(5+(11+11)))-4)-3)
2833,3 4 4 6 7 9,((4*((6+(7+9))-4))/3)
2834,5 6 6 6 6 9,(((6*(6+(6+9)))-6)/5)
2835,4 6 6 7 10 10,(4*(6*((7+(10-10))-6)))
2836,6 7 10 10 10 11,(((((10+10)*11)-10)/7)-6)
2837,3 9 9 9 10 10,(3+((9+(9*(10+10)))/9))
2838,5 7 9 10 11 11,((7-((9-10)*(11+11)))-5)
2839,5 6 7 10 10 11,(((7-6)*(10+(10*11)))/5)
2840,4 4 6 10 10 10,(4-(4+(6-(10+(10+10)))))
2841,3 3 8 9 9 10,(3+(3+(8-(9-(9+10)))))
2842,3 3 5 6 6 9,(3+(3+((6*(6+9))/5)))
2843,4 4 7 10 11 11,(4-(4*(7+(10-(11+11)))))
2844,3 4 4 4 8 9,(3-(4-(4+(4+(8+9)))))
2845,7 9 10 11 11 11,(7+(9+(10-((11+11)/11))))
2846,6 9 9 10 10 11,(6-(9*(9+(10-(10+11)))))
2847,5 5 7 8 10 11,(5/(5*(7/(8*(10+11)))))
2848,3 4 5 5 5 8,((4+(5+(5+(5+8))))-3)
2849,3 4 4 7 7 11,(3*((4*(7+(7-11)))-4))
2850,3 3 6 6 8 11,(3-(3*(6+(6-(8+11)))))
2851,3 3 4 6 6 10,(3+(3-(4-(6+(6+10)))))
2852,4 4 9 9 9 10,(4+(4*(9/((9+9)/10))))
2853,6 6 9 10 11 11,(6-(6*(9+(10-(11+11)))))
2854,4 4 8 8 9 9,(4*(4-(8+(8-(9+9)))))
2855,4 6 6 6 8 9,(4*(6*(6-(6+(8-9)))))
2856,4 5 6 7 9 9,(4*(5-(6-(7+(9-9)))))
2857,4 5 7 7 7 7,(4*(5-(7/(7-(7+7)))))
2858,3 7 10 10 10 11,(3*(7-(10+(10-(10+11)))))
2859,4 4 8 8 10 10,(4*(4/(8/((10+10)-8))))
2860,6 9 9 10 11 11,((9+(9-(10-(11+11))))-6)
2861,5 5 7 7 7 9,(5+(5-((7*7)-(7*9))))
2862,3 4 7 10 11 11,(3-(4+(7-(10+(11+11)))))
2863,4 4 5 6 6 10,(4-(4*(5+(6-(6+10)))))
