Rank,Puzzles,Solutions
3608,3 3 3 10,(3-(3*(3-10)))
3609,3 12 13 18,((3+13)/(12/18))
3610,8 15 18 19,(8+(15-(18-19)))
3611,14 15 16 18,(15-(18/(14-16)))
3612,7 8 11 13,((8-7)*(11+13))
3613,1 3 10 12,((3+(10+12))-1)
3614,6 11 12 17,(6-(11-(12+17)))
3615,10 14 17 18,(10-(14*(17-18)))
3616,6 15 16 16,(((15*16)/6)-16)
3617,8 14 15 17,(8+(14-(15-17)))
3618,4 9 16 18,((4/(9/18))+16)
3619,7 10 15 18,(((10*15)+18)/7)
3620,1 3 5 18,((5-1)/(3/18))
3621,10 17 17 19,((17*(19-17))-10)
3622,2 13 17 18,((13+(17+18))/2)
3623,6 7 7 11,((6*7)-(7+11))
3624,4 5 11 12,((5+(11+12))-4)
3625,6 6 11 12,((6/6)+(11+12))
3626,4 5 10 16,((4/(5/10))+16)
3627,13 13 14 16,(13+(13+(14-16)))
3628,5 9 10 13,((10/5)+(9+13))
3629,7 12 12 17,(7-(12-(12+17)))
3630,4 8 8 8,(((8*8)/4)+8)
3631,4 8 11 13,(4*(8+(11-13)))
3632,3 6 6 8,(3*((6+8)-6))
3633,12 15 17 18,(((17-15)*18)-12)
3634,7 8 14 14,((14/7)+(8+14))
3635,2 4 5 11,(2*((5+11)-4))
3636,2 8 9 10,((2*(8+9))-10)
3637,14 14 16 17,(17-(14/(14-16)))
3638,10 15 15 15,((15+(15*15))/10)
3639,4 7 7 15,((4-7)*(7-15))
3640,4 4 8 16,((4+(8+16))-4)
3641,8 8 8 11,((8*11)-(8*8))
3642,8 17 18 19,(8+(17+(18-19)))
3643,1 5 12 17,(1*((12+17)-5))
3644,1 6 9 9,(1*(6+(9+9)))
3645,1 5 5 14,(1*(5+(5+14)))
3646,2 12 17 17,(2-(12-(17+17)))
3647,9 15 17 18,(9-(15*(17-18)))
3648,3 9 11 13,((3+9)*(13-11))
3649,8 9 9 14,((9+(9+14))-8)
3650,2 2 4 7,(2+(2*(4+7)))
3651,2 3 12 16,(2*(3*(16-12)))
3652,6 8 10 19,(19-(10/(6-8)))
3653,2 11 14 15,(2*(11-(14-15)))
3654,9 14 14 16,(9-((14/14)-16))
3655,7 11 12 16,(7-(11-(12+16)))
3656,4 7 11 12,(4*(7+(11-12)))
3657,1 2 15 17,(17-((1-15)/2))
3658,3 3 6 13,(3-(3*(6-13)))
3659,4 10 11 13,(4-(10*(11-13)))
3660,1 2 11 19,((1+2)*(19-11))
3661,9 10 11 19,(19-(10/(9-11)))
3662,1 3 4 10,((1+3)*(10-4))
3663,1 5 15 18,((1+(5/15))*18)
3664,3 8 18 18,(3*(8+(18-18)))
3665,8 16 17 18,(8-(16*(17-18)))
3666,6 12 12 19,(6-((12/12)-19))
3667,1 4 19 19,(((1+19)/4)+19)
3668,3 4 7 16,((4+(7+16))-3)
3669,7 9 10 12,((9+(10+12))-7)
3670,1 4 12 16,(1*((12+16)-4))
3671,4 4 5 13,((4*4)-(5-13))
3672,1 4 5 13,((1-4)*(5-13))
3673,5 10 16 18,((5*(18-10))-16)
3674,6 7 10 14,((7-6)*(10+14))
3675,5 6 13 19,((5*6)+(13-19))
3676,8 10 12 18,(8/(10/(12+18)))
3677,3 3 16 17,((16+17)-(3*3))
3678,4 8 9 9,((4-(9/9))*8)
3679,2 2 12 15,((2*15)-(12/2))
3680,13 13 17 19,(13+(13+(17-19)))
3681,3 3 9 14,(3*(3-(9-14)))
3682,5 9 13 16,(9-(5*(13-16)))
3683,3 3 12 19,(3-(3*(12-19)))
3684,6 10 10 15,((6+10)/(10/15))
3685,1 3 14 14,(((14+14)-3)-1)
3686,2 5 11 16,(2-(5-(11+16)))
3687,4 9 10 12,((10*12)/(9-4))
3688,2 5 7 18,(((5+7)/2)+18)
3689,1 2 3 9,(1*(2*(3+9)))
3690,4 4 15 17,(((15+17)-4)-4)
3691,9 11 12 18,(18-(12/(9-11)))
3692,7 7 14 15,(7+((14/7)+15))
3693,4 4 11 19,((4*4)-(11-19))
3694,8 8 11 14,((11+14)-(8/8))
3695,4 12 13 18,((12*18)/(13-4))
3696,7 9 9 15,((7*15)-(9*9))
3697,5 7 12 12,((7*12)-(5*12))
3698,6 8 9 11,(6*(8/(11-9)))
3699,2 3 10 12,((10*12)/(2+3))
3700,1 6 12 12,(1/(6/(12*12)))
3701,6 17 19 19,(6+(17+(19/19)))
3702,5 9 16 17,((5*(17-9))-16)
3703,3 9 14 16,(3-(9-(14+16)))
3704,1 10 15 15,((1+15)/(10/15))
3705,6 6 10 13,(6-(6*(10-13)))
3706,2 3 3 9,(((2+3)*3)+9)
3707,2 12 13 17,((12*(17-13))/2)
3708,1 6 7 18,(1*((6*7)-18))
3709,4 6 8 18,(4-(6-(8+18)))
3710,5 9 12 19,(((19-9)*12)/5)
3711,3 6 15 17,(3*(6-(15-17)))
3712,12 15 16 19,(12+(15+(16-19)))
3713,2 4 11 15,(2-(4-(11+15)))
3714,8 12 12 18,((8-12)*(12-18))
3715,1 2 9 15,((2-1)*(9+15))
3716,2 8 18 19,(19-((8-18)/2))
3717,2 4 4 12,(2*((4+12)-4))
3718,2 4 7 17,(4-(2*(7-17)))
3719,7 18 18 19,(7+(18+(18-19)))
3720,1 2 2 12,((2-1)*(2*12))
3721,1 1 3 8,((1+(3*8))-1)
3722,3 4 5 12,(3+(4+(5+12)))
3723,3 8 9 11,(((11-8)*9)-3)
3724,3 4 8 17,(3-(4-(8+17)))
3725,1 5 9 16,((9*16)/(1+5))
3726,3 8 12 16,((3-(12/8))*16)
3727,6 8 12 12,(6+((12*12)/8))
3728,2 3 13 13,(((3*13)-13)-2)
3729,2 10 12 13,(((12-10)*13)-2)
3730,6 8 15 17,(6/(8/(15+17)))
3731,7 10 12 19,(7+(10-(12-19)))
3732,2 3 16 18,(2+((18/3)+16))
3733,1 6 18 18,((1+(6/18))*18)
3734,3 9 17 17,(3*(9-(17/17)))
3735,5 7 10 19,(19-(10/(5-7)))
3736,6 8 8 14,((8+(8+14))-6)
3737,2 3 9 15,(2*((3*9)-15))
3738,12 13 15 15,(12+(13-(15/15)))
3739,2 2 10 11,(2*((2*11)-10))
3740,1 6 10 19,(1-(6-(10+19)))
3741,4 6 11 19,(((19-11)-4)*6)
3742,5 10 10 16,((5+10)/(10/16))
3743,5 6 7 17,((6-5)*(7+17))
3744,2 2 3 8,(2+(2*(3+8)))
3745,3 3 10 15,(3*(3-(10-15)))
3746,2 6 9 16,(((9-6)*16)/2)
3747,3 6 7 7,(3*((7+7)-6))
3748,3 3 3 12,((3*(12-3))-3)
3749,5 5 6 6,(5*(6-(6/5)))
3750,1 1 9 14,(1*(1+(9+14)))
3751,7 8 8 10,((8*10)-(7*8))
3752,7 8 11 15,((7+(11-15))*8)
3753,7 17 18 18,(7+(17+(18-18)))
3754,1 11 12 13,(1*((13-11)*12))
3755,6 11 12 19,(6*(11+(12-19)))
3756,6 15 16 18,((15*(18-16))-6)
3757,8 14 15 19,((8-14)*(15-19))
3758,4 4 9 15,((4+(9+15))-4)
3759,1 4 9 15,(1*(4*(15-9)))
3760,7 9 16 16,(16-(16/(7-9)))
3761,6 7 14 16,(6+((14/7)+16))
3762,2 9 14 17,(2-(9-(14+17)))
3763,7 9 12 18,((7+9)/(12/18))
3764,2 2 16 17,(17-((2-16)/2))
3765,6 6 8 9,(6-((6-8)*9))
3766,5 9 17 18,(5+((18/9)+17))
3767,6 6 11 14,(6-(6*(11-14)))
3768,4 5 10 18,(4+((10/5)+18))
3769,8 9 10 13,((9+(10+13))-8)
3770,4 8 18 18,(((18+18)-8)-4)
3771,3 6 13 13,((13+13)-(6/3))
3772,2 5 9 11,(((5-2)*11)-9)
3773,4 8 8 10,(4*(8+(8-10)))
3774,2 5 8 15,(2*(5-(8-15)))
3775,4 8 11 15,((11+15)-(8/4))
3776,3 6 6 10,(((6-3)*10)-6)
3777,5 5 12 12,((5+(12+12))-5)
3778,3 5 10 11,((3*10)+(5-11))
3779,7 8 14 16,(((14*16)/7)-8)
3780,2 4 5 13,(2+(4+(5+13)))
3781,2 8 9 12,(2*((9-8)*12))
3782,14 14 16 19,(((16-14)*19)-14)
3783,10 15 15 17,(((15*17)-15)/10)
3784,3 4 4 4,(((3+4)*4)-4)
3785,4 11 11 16,(4*(11+(11-16)))
3786,1 5 8 8,(1*((8-5)*8))
3787,4 10 12 12,(4/((12-10)/12))
3788,1 2 12 18,(1*((12/2)+18))
3789,4 4 8 18,(4*((18-8)-4))
3790,8 8 8 13,(8*(8+(8-13)))
3791,2 9 17 18,(((17+18)-9)-2)
3792,3 10 14 17,(3-(10-(14+17)))
3793,11 13 15 16,(11-(13*(15-16)))
3794,3 9 18 18,(((18+18)-9)-3)
3795,4 12 12 19,(4+((12/12)+19))
3796,1 6 6 6,(((6-1)*6)-6)
3797,2 12 17 19,((12+(17+19))/2)
3798,3 9 11 15,((3-9)*(11-15))
3799,8 9 9 16,(8-(9-(9+16)))
3800,2 2 4 9,((2*(4+9))-2)
3801,2 11 11 12,(2*((11+12)-11))
3802,1 9 9 12,((1-9)*(9-12))
3803,2 2 13 14,(2*((2*13)-14))
3804,7 11 12 18,(7+(11-(12-18)))
3805,2 4 8 14,((4+(8+14))-2)
3806,12 14 17 19,(12+(14+(17-19)))
3807,10 15 18 18,(10/(15/(18+18)))
3808,8 15 16 17,(8+(15-(16-17)))
3809,1 2 15 19,((15/(1+2))+19)
3810,3 8 13 13,(3*(8+(13-13)))
3811,2 7 9 11,(2-((7-9)*11))
3812,10 14 15 16,(10-(14*(15-16)))
3813,4 10 11 15,(4*(10+(11-15)))
3814,1 3 4 12,(1*(3*(12-4)))
3815,9 9 12 17,((9-12)*(9-17))
3816,3 7 10 11,(3*(7-(10-11)))
3817,11 12 15 15,(11+(12+(15/15)))
3818,9 12 13 14,(9-(12-(13+14)))
3819,1 7 8 8,(1+(7+(8+8)))
3820,1 4 12 18,(1*(4*(18-12)))
3821,1 8 16 17,(((16+17)-8)-1)
3822,4 5 9 10,(4*(5-(9-10)))
3823,6 16 16 17,(6+((16/16)+17))
3824,1 4 5 15,(1*(4+(5+15)))
3825,2 11 17 18,(2*(11-(17-18)))
3826,5 18 18 19,(5-(18-(18+19)))
3827,2 5 7 7,((2*5)+(7+7))
3828,1 7 12 19,(1*((12+19)-7))
3829,4 8 9 11,((8+(9+11))-4)
3830,7 14 15 16,(7-(14-(15+16)))
3831,5 6 6 18,(5+((6/6)+18))
3832,3 3 9 16,(3-(3*(9-16)))
3833,3 6 16 16,((3/(6/16))+16)
3834,6 10 10 17,(6+((10/10)+17))
3835,1 3 14 16,(3/(1-(14/16)))
3836,8 14 16 16,(((16-14)*16)-8)
3837,2 5 11 18,(2*(5-(11-18)))
3838,13 14 14 17,(13+(14+(14-17)))
3839,1 3 7 13,(1+(3+(7+13)))
3840,4 4 4 5,(4*((4/4)+5))
3841,5 5 15 15,((5*5)-(15/15))
3842,5 12 13 19,(5-((12-13)*19))
3843,10 13 15 15,(10+(13+(15/15)))
3844,1 2 3 11,((1+2)*(11-3))
3845,1 3 3 15,(1*((3*3)+15))
3846,5 8 15 16,(((16-8)*15)/5)
3847,8 8 11 16,(8*(8+(11-16)))
3848,7 9 9 17,(7-(9-(9+17)))
3849,9 15 15 16,(9-(15*(15-16)))
3850,4 8 12 12,((4+12)/(8/12))
3851,6 8 9 13,((8+(9+13))-6)
3852,2 3 10 14,(2*(3*(14-10)))
3853,11 14 14 15,(11+(14+(14-15)))
3854,5 9 16 19,(((9+16)/5)+19)
3855,3 9 14 18,((3-9)*(14-18))
3856,1 10 15 17,((17-1)/(10/15))
3857,6 6 10 15,((6*(15-10))-6)
3858,2 3 3 11,(2*((3/3)+11))
3859,8 9 12 19,(8+(9-(12-19)))
3860,4 7 9 10,(4*(7+(9-10)))
3861,6 9 17 19,(6/(9/(17+19)))
3862,3 6 15 19,(19-(15/(3-6)))
3863,1 2 13 15,(((1+2)*13)-15)
3864,1 9 12 15,((1-9)*(12-15))
3865,6 9 10 16,((6+9)/(10/16))
3866,1 2 9 17,(1*((9+17)-2))
3867,4 19 19 19,(4+(19+(19/19)))
3868,1 1 10 13,(1*(1+(10+13)))
3869,2 4 4 14,(2+(4+(4+14)))
3870,5 11 13 18,((5*11)-(13+18))
3871,2 4 7 19,(2-(4-(7+19)))
3872,1 2 2 14,(1*(2*(14-2)))
3873,3 8 16 16,(3*(8+(16-16)))
3874,1 1 3 10,(((10-1)-1)*3)
3875,8 8 14 17,((8*17)-(8*14))
3876,10 14 18 19,(10-(14*(18-19)))
3877,3 4 5 14,(((14-5)-3)*4)
3878,3 8 9 13,(9-(3*(8-13)))
3879,3 4 8 19,(3+((8/4)+19))
3880,3 8 12 18,(((12*18)/8)-3)
3881,5 7 15 15,(((15-7)*15)/5)
3882,3 7 13 14,(3*(7-(13-14)))
3883,6 8 12 14,(6-(8-(12+14)))
3884,6 8 15 19,(6*(8+(15-19)))
3885,9 14 15 15,(9+(14+(15/15)))
3886,3 9 17 19,(((17+19)-9)-3)
3887,5 6 12 13,(5-(6-(12+13)))
3888,6 8 8 16,(6*(8*(8/16)))
3889,5 6 11 17,((5*6)+(11-17))
3890,2 2 10 13,((2/2)+(10+13))
3891,5 10 10 18,(5+((10/10)+18))
3892,1 9 15 16,((15*16)/(1+9))
3893,3 3 7 12,(3*(3-(7-12)))
3894,5 6 7 19,(5-((6-7)*19))
3895,3 3 10 17,(3-(3*(10-17)))
3896,2 2 3 10,((2*(3+10))-2)
3897,2 2 5 19,((2+(5+19))-2)
3898,2 6 9 18,(2*(6/(9/18)))
3899,3 6 7 9,(3*(6-(7-9)))
3900,1 9 11 18,((1+11)/(9/18))
3901,3 3 3 14,(3*((14-3)-3))
3902,1 3 5 9,(1*((3*5)+9))
3903,1 3 8 14,((3+(8+14))-1)
3904,3 11 14 18,(3-(11-(14+18)))
3905,5 5 6 8,(5+(5+(6+8)))
3906,1 1 9 16,(1*((9+16)-1))
3907,9 13 13 15,(9-(13-(13+15)))
3908,7 8 8 12,((7+(8-12))*8)
3909,4 4 9 17,((4*4)-(9-17))
3910,10 13 18 18,(10+(13+(18/18)))
3911,1 4 9 17,((1-4)*(9-17))
3912,2 9 11 14,(2*(9-(11-14)))
3913,6 7 14 18,((6*(14-7))-18)
3914,4 5 18 19,(4*(5-(18-19)))
3915,1 7 7 9,(1+(7+(7+9)))
3916,10 16 18 19,(19-(10/(16-18)))
3917,2 2 16 19,(2+((2*19)-16))
3918,8 11 13 14,(8-(11-(13+14)))
3919,6 6 8 11,(6-(6*(8-11)))
3920,6 6 11 16,((6*(16-11))-6)
3921,8 9 10 15,(8-(9-(10+15)))
3922,2 5 16 16,(((5*16)/2)-16)
3923,4 8 15 15,((4-(15/15))*8)
3924,5 9 10 17,((5*10)-(9+17))
3925,3 6 13 15,(3*(6-(13-15)))
3926,11 14 17 18,(11+(14+(17-18)))
3927,2 5 8 17,((17-2)/(5/8))
3928,3 6 6 12,(3*(6+(12/6)))
3929,4 7 12 13,(4*(7+(12-13)))
3930,3 5 7 8,(((5*7)-8)-3)
3931,2 8 16 17,((2-(16-17))*8)
3932,3 5 10 13,(3*(5-(10-13)))
3933,7 8 14 18,((7*8)-(14+18))
3934,6 11 16 18,((11+16)-(18/6))
3935,2 4 5 15,(2*(4/(5/15)))
3936,2 8 9 14,((2*9)-(8-14))
3937,4 7 7 19,(4+((7/7)+19))
3938,2 8 8 18,((8*18)/(8-2))
3939,2 7 10 10,((2*(7+10))-10)
3940,4 4 12 18,(4*(4/(12/18)))
3941,1 5 5 5,((5-(1/5))*5)
3942,1 5 8 10,(1+(5+(8+10)))
3943,4 10 12 14,(4-(10*(12-14)))
3944,7 7 8 11,((7+(7-11))*8)
3945,8 8 15 18,((8*18)-(8*15))
3946,5 8 12 15,(5-(8-(12+15)))
3947,7 16 18 19,(7+(16-(18-19)))
3948,6 14 16 19,((6-14)*(16-19))
3949,8 8 8 15,(8+((8/8)+15))
3950,11 13 15 18,(15-(18/(11-13)))
3951,6 6 14 17,(6-(6*(14-17)))
3952,6 13 13 17,(6+((13/13)+17))
3953,1 6 6 8,(6/(1-(6/8)))
3954,4 6 7 8,(4*(6*(8-7)))
3955,2 3 7 13,((2*7)-(3-13))
3956,12 13 13 13,(12/(13/(13+13)))
3957,1 6 9 13,(1*(6*(13-9)))
3958,4 6 9 17,(4-(6-(9+17)))
3959,3 13 15 16,(3/((15-13)/16))
3960,9 14 18 18,(9+(14+(18/18)))
3961,8 9 9 18,(8/(9/(9+18)))
3962,1 9 16 17,(1*((16+17)-9))
3963,2 2 4 11,(2+((4*11)/2))
3964,8 12 17 18,((12*18)/(17-8))
3965,2 11 14 19,(2-(11-(14+19)))
3966,2 15 18 18,(18-(2*(15-18)))
3967,4 7 18 19,(4*(7+(18-19)))
3968,3 5 13 14,((3*14)-(5+13))
3969,10 11 12 12,((11-10)*(12+12))
3970,2 4 8 16,(2*(4-(8-16)))
3971,4 7 11 16,(4-(7-(11+16)))
3972,6 12 15 15,(6-(12-(15+15)))
3973,3 4 7 7,(3-((4-7)*7))
3974,1 5 11 11,(((11*11)-1)/5)
3975,3 8 13 15,(((13*15)-3)/8)
3976,2 7 9 13,(((9-7)*13)-2)
3977,3 7 7 8,(3*((7+8)-7))
3978,2 10 16 17,((17-2)/(10/16))
3979,9 13 16 18,(9+(13-(16-18)))
3980,3 7 10 13,(3-(7*(10-13)))
3981,1 8 11 12,(((11-8)-1)*12)
3982,12 13 19 19,(12+(13-(19/19)))
3983,5 6 6 7,(5+(6+(6+7)))
3984,7 9 10 16,(7-(9-(10+16)))
3985,1 7 8 10,((7+(8+10))-1)
3986,4 5 6 7,(4*(5-(6-7)))
3987,4 5 9 12,(((5*12)/4)+9)
3988,2 2 7 12,(((2*7)+12)-2)
3989,6 16 16 19,(6-((16/16)-19))
3990,12 12 16 17,(12-(12*(16-17)))
3991,3 6 11 11,((6/3)+(11+11))
3992,3 12 14 19,(3-(12-(14+19)))
3993,2 5 7 9,(((5*7)-9)-2)
3994,8 11 16 17,(8/(11/(16+17)))
3995,4 8 9 13,((8/4)+(9+13))
3996,1 3 3 4,(1*((3+3)*4))
3997,7 14 15 18,(7+(14-(15-18)))
3998,5 5 10 10,((5*5)-(10/10))
3999,3 3 9 18,((3*(18-9))-3)
4000,6 11 14 14,((6-14)*(11-14))
4001,6 10 10 19,(6-((10/10)-19))
4002,1 3 14 18,(1*((3*14)-18))
4003,8 14 16 18,(8+(14-(16-18)))
4004,4 9 17 19,(((9+19)/4)+17)
4005,1 3 7 15,((3+(7+15))-1)
4006,4 4 4 7,(4*(7-(4/4)))
4007,4 9 10 16,((9*16)/(10-4))
4008,10 13 15 17,(((15-13)*17)-10)
4009,1 2 3 13,(1+((2*13)-3))
4010,2 9 15 16,(2-(9-(15+16)))
4011,9 12 16 17,((12*16)/(17-9))
4012,11 13 13 14,(11-(13*(13-14)))
4013,1 6 7 9,((1+7)*(9-6))
4014,4 6 8 9,(4*(6*(9-8)))
4015,7 12 14 14,((12*14)/(14-7))
4016,4 8 12 14,(4*(8+(12-14)))
4017,6 8 9 15,((6*8)-(9+15))
4018,2 3 10 16,((10/2)+(3+16))
4019,1 10 15 19,(1*((15+19)-10))
4020,3 6 19 19,((3+(19/19))*6)
4021,2 4 7 8,(((7*8)/2)-4)
4022,4 7 9 12,((7+(9+12))-4)
4023,2 8 10 11,(2-((8-10)*11))
4024,12 14 15 17,(12+(14+(15-17)))
4025,1 2 13 17,(((1+13)/2)+17)
4026,6 9 10 18,(6-((9-10)*18))
4027,2 4 11 19,(((11+19)-4)-2)
4028,1 2 9 19,(((1+9)/2)+19)
4029,1 1 10 15,(1*((10+15)-1))
4030,1 5 14 14,(1-(5-(14+14)))
4031,9 13 14 14,(9-(13-(14+14)))
4032,1 2 2 16,((1+2)/(2/16))
4033,3 8 16 18,((3/(8/16))+18)
4034,1 1 3 12,(1*((3-1)*12))
4035,8 8 14 19,(8*(8+(14-19)))
4036,3 4 5 16,((3-5)*(4-16))
4037,11 12 13 13,(11+(12+(13/13)))
4038,6 8 19 19,(((19+19)-8)-6)
4039,5 6 7 8,((5+7)*(8-6))
4040,5 7 15 17,((5+7)*(17-15))
4041,6 8 12 16,(6*(8+(12-16)))
4042,3 3 3 3,((3*(3*3))-3)
4043,2 3 13 17,(2*(3*(17-13)))
4044,2 2 17 18,(((18/2)+17)-2)
4045,6 8 8 18,(6-(8-(8+18)))
4046,2 3 9 19,(2+((9/3)+19))
4047,2 2 10 15,((10+15)-(2/2))
4048,1 9 15 18,(1*((15+18)-9))
4049,3 3 7 14,(3-(3*(7-14)))
4050,3 3 10 19,((3*(19-10))-3)
4051,1 3 5 11,((1+3)*(11-5))
4052,3 4 16 16,(3/(4/(16+16)))
4053,5 5 13 13,((5*5)-(13/13))
4054,1 3 8 16,(1*(3*(16-8)))
4055,7 8 15 17,((7*8)-(15+17))
4056,7 8 8 14,(((8*14)/7)+8)
4057,3 7 16 17,(3*(7-(16-17)))
4058,4 4 9 19,(4*((19-9)-4))
4059,1 4 9 19,(1*((9+19)-4))
4060,6 6 15 16,(((15-6)*16)/6)
4061,1 7 7 11,((7+(7+11))-1)
4062,6 7 7 17,(6+((7/7)+17))
4063,8 11 13 16,(((13-11)*16)-8)
4064,5 9 14 17,(9-(5*(14-17)))
4065,6 6 8 13,((6*(13-8))-6)
4066,8 9 10 17,(8/(9/(10+17)))
4067,4 7 7 8,(4*(7+(7-8)))
4068,8 13 14 16,(8-((13-14)*16))
4069,2 5 16 18,((16+18)-(2*5))
4070,4 8 15 17,(4*(8+(15-17)))
4071,5 9 10 19,(5-((9-10)*19))
4072,3 14 15 16,((3-15)*(14-16))
4073,5 5 19 19,((5*5)-(19/19))
4074,2 5 8 19,(2-(5-(8+19)))
4075,3 6 6 14,((3-6)*(6-14))
4076,2 8 13 14,(14-(2*(8-13)))
4077,3 5 7 10,(3*(5-(7-10)))
4078,1 2 7 15,(1*(2+(7+15)))
4079,2 8 16 19,(((19/2)-8)*16)
4080,3 5 10 15,((15-3)/(5/10))
4081,2 4 5 17,((4+(5+17))-2)
4082,2 7 10 12,((10*12)/(7-2))
4083,1 5 8 12,((5+(8+12))-1)
4084,4 10 12 16,(4*(10+(12-16)))
4085,5 7 13 13,(5-(7-(13+13)))
4086,8 8 8 17,(8-((8/8)-17))
4087,6 8 10 12,((8+(10+12))-6)
4088,6 8 13 17,(6*(8+(13-17)))
4089,1 6 16 18,(16/(1-(6/18)))
4090,5 16 16 18,(5+((16/16)+18))
4091,6 6 14 19,((6*(19-14))-6)
4092,1 6 6 10,(1*(6*(10-6)))
4093,2 3 7 15,(2*((15/3)+7))
4094,1 6 9 15,((1+15)/(6/9))
4095,3 9 11 19,(3-(9-(11+19)))
4096,1 10 12 18,((12*18)/(10-1))
4097,3 3 6 6,(3*((6/3)+6))
4098,6 16 17 18,(6-((16-17)*18))
4099,2 11 18 19,((11+(18+19))/2)
4100,1 9 16 19,((1-9)*(16-19))
4101,8 12 14 15,((8/(12/15))+14)
4102,2 2 4 13,(((4*13)/2)-2)
4103,4 16 16 19,(4+((16/16)+19))
4104,1 2 11 12,((2+(11+12))-1)
4105,4 7 15 16,(4*(7+(15-16)))
4106,9 10 11 12,((10+(11+12))-9)
4107,2 6 7 16,(((6*7)-16)-2)
4108,3 5 13 16,(3*(5-(13-16)))
4109,10 11 12 14,(10-((11-12)*14))
4110,2 4 8 18,(2-(4-(8+18)))
4111,1 1 5 5,(1*((5*5)-1))
4112,6 12 12 12,((12*12)/(12-6))
4113,1 2 6 18,(1*(2*(18-6)))
4114,3 5 5 17,((5+(5+17))-3)
4115,3 4 7 9,(3*(4*(9-7)))
4116,6 12 15 17,(12-(6*(15-17)))
4117,2 7 16 18,(((16+18)/2)+7)
4118,3 8 13 17,(((8+13)/3)+17)
4119,4 4 5 6,(4*((5-4)*6))
4120,2 7 8 19,((2+19)/(7/8))
4121,4 10 11 19,(4-(10-(11+19)))
4122,1 4 5 6,(6/((5/4)-1))
4123,10 13 16 16,(10+(13+(16/16)))
4124,3 7 7 10,(3-(7*(7-10)))
4125,2 10 16 19,((2-10)*(16-19))
4126,1 8 11 14,(1*(8*(14-11)))
4127,1 13 18 19,(1*((18+19)-13))
4128,3 7 10 15,(15-(3*(7-10)))
4129,8 10 15 16,((8*(15-10))-16)
4130,4 5 16 17,(((16+17)-5)-4)
4131,5 10 12 13,((5+(10-13))*12)
4132,5 6 6 9,((6*9)-(5*6))
4133,7 9 10 18,(7+(9-(10-18)))
4134,5 10 11 17,((5*(17-10))-11)
4135,7 13 14 17,(7-((13-14)*17))
4136,1 7 8 12,((1-7)*(8-12))
4137,4 5 6 9,(4+(5+(6+9)))
4138,3 3 12 12,((3+(12+12))-3)
4139,4 5 9 14,((5+(9+14))-4)
4140,4 5 8 18,(4/((8-5)/18))
4141,2 2 7 14,(14-(2*(2-7)))
4142,12 12 13 14,(12-(12*(13-14)))
4143,12 12 16 19,((12*(19-16))-12)
4144,3 6 11 13,(3*(6-(11-13)))
4145,2 5 7 11,(2-((5-7)*11))
4146,8 11 16 19,((11*16)-(8*19))
4147,4 8 9 15,((4-8)*(9-15))
4148,1 3 3 6,(((3+6)-1)*3)
4149,10 12 14 16,(10+(12-(14-16)))
4150,1 12 12 18,(12/((18/12)-1))
4151,3 15 15 18,(15-(3*(15-18)))
4152,7 8 12 16,(((12-7)*8)-16)
4153,4 4 11 12,((4/4)+(11+12))
4154,6 15 17 19,((15*(19-17))-6)
4155,4 4 4 9,(4-(4*(4-9)))
4156,5 13 17 18,(((13+17)/5)+18)
4157,4 9 10 18,(4+((10*18)/9))
4158,4 4 6 18,((4+(6+18))-4)
4159,10 13 15 19,(19-(10/(13-15)))
4160,6 14 14 17,(6+((14/14)+17))
4161,2 9 15 18,(2*(9-(15-18)))
4162,9 12 16 19,(9+(12-(16-19)))
4163,5 16 17 19,(5-((16-17)*19))
4164,5 7 16 16,(16-(16/(5-7)))
4165,1 6 7 11,(1*(6+(7+11)))
4166,5 9 12 12,(((9*12)+12)/5)
4167,2 12 15 19,(2-(12-(15+19)))
4168,5 9 11 16,((5*(16-9))-11)
4169,4 8 19 19,((4-(19/19))*8)
4170,4 8 12 16,(4-(8-(12+16)))
4171,8 12 15 16,((8-16)*(12-15))
4172,2 3 10 18,(((3*10)+18)/2)
4173,3 6 10 16,((3*6)-(10-16))
4174,4 7 16 17,(4*(7+(16-17)))
4175,3 5 11 12,(((11-5)*12)/3)
4176,2 4 4 5,((5-2)*(4+4))
4177,2 4 7 10,(2*(4*(10-7)))
4178,1 2 2 5,((1+5)*(2+2))
4179,4 7 9 14,(((9-7)*14)-4)
4180,2 8 10 13,(((10-8)*13)-2)
4181,6 12 13 13,((13+13)-(12/6))
4182,3 4 5 5,(3-(4-(5*5)))
4183,4 11 12 17,(4*(11+(12-17)))
4184,2 7 14 14,(2*(14-(14/7)))
4185,9 10 14 15,((10*15)-(9*14))
4186,3 4 8 10,((4*(8+10))/3)
4187,1 2 13 19,(((2*19)-13)-1)
4188,2 7 7 11,(2*((7/7)+11))
4189,7 10 12 12,(((10-7)*12)-12)
4190,1 1 10 17,(((1+1)*17)-10)
4191,11 13 16 17,(11-(13*(16-17)))
4192,9 13 14 16,(9+(13-(14-16)))
4193,6 13 14 16,((6-14)*(13-16))
4194,1 6 10 12,((10*12)/(6-1))
4195,4 6 11 12,(4*(6*(12-11)))
4196,3 4 5 18,((4+(5+18))-3)
4197,11 12 13 15,((11+15)*(12/13))
4198,1 8 14 17,(1-(8-(14+17)))
4199,6 8 12 18,(18-(12/(6-8)))
4200,2 6 9 9,(2*((9+9)-6))
4201,3 3 3 5,((3*3)+(3*5))
